f1,f2,f3,dur,f1_raw,f2_raw,f3_raw,dur_raw,speaker,label
-1.245136629,-1.703067848,-0.835723274,0.58098651,-1.245136629,-1.703067848,-0.835723274,0.58098651,w17,uw
0.858368894,0.408087657,-0.020940683,1.906375553,0.858368894,0.408087657,-0.020940683,1.906375553,w19,ae
1.369362693,-0.511534459,-0.863803168,0.369126639,1.369362693,-0.511534459,-0.863803168,0.369126639,w19,ah
0.130055893,0.186660206,1.021439975,0.401834063,0.130055893,0.186660206,1.021439975,0.401834063,w19,eh
-1.103377415,0.727262362,0.296659674,-1.593318783,-1.103377415,0.727262362,0.296659674,-1.593318783,w19,ih
-1.109250907,1.599008272,1.391973724,-0.088777293,-1.109250907,1.599008272,1.391973724,-0.088777293,w19,iy
0.905356829,-0.68109602,-0.04129968,-0.612096072,0.905356829,-0.68109602,-0.04129968,-0.612096072,w19,uh
-1.050515987,-1.728388018,-1.784029842,-0.383144106,-1.050515987,-1.728388018,-1.784029842,-0.383144106,w19,uw
0.524953905,0.483805271,-1.084503297,0.566440869,0.524953905,0.483805271,-1.084503297,0.566440869,w20,ae
1.567340884,-0.966225868,0.10820159,2.050150499,1.567340884,-0.966225868,0.10820159,2.050150499,w20,ah
0.324899838,0.646642993,-0.379327415,-0.559131954,0.324899838,0.646642993,-0.379327415,-0.559131954,w20,eh
-0.55428514,0.766832739,-0.240033413,-1.147499567,-0.55428514,0.766832739,-0.240033413,-1.147499567,w20,ih
-1.259738954,1.33482622,2.249846863,0.054816858,-1.259738954,1.33482622,2.249846863,0.054816858,w20,iy
0.719743391,-0.644427513,0.082083965,-0.917268762,0.719743391,-0.644427513,0.082083965,-0.917268762,w20,uh
-1.322913923,-1.621453842,-0.736268294,-0.047507944,-1.322913923,-1.621453842,-0.736268294,-0.047507944,w20,uw
0.528386284,0.471004386,-0.16236322,0.781301066,0.528386284,0.471004386,-0.16236322,0.781301066,w21,ae
1.290592095,-0.787861883,0.116787579,1.320129388,1.290592095,-0.787861883,0.116787579,1.320129388,w21,ah
0.99373299,0.02021037,0.508927988,-1.939781958,0.99373299,0.02021037,0.508927988,-1.939781958,w21,eh
-0.996025338,0.753949567,0.688382074,-0.215531329,-0.996025338,0.753949567,0.688382074,-0.215531329,w21,ih
-1.413232729,1.70349441,0.980825769,0,-1.413232729,1.70349441,0.980825769,0,w21,iy
0.504316627,-0.660776335,0.156666265,-0.61965257,0.504316627,-0.660776335,0.156666265,-0.61965257,w21,uh
-0.907769928,-1.500020515,-2.289226455,0.673535402,-0.907769928,-1.500020515,-2.289226455,0.673535402,w21,uw
0.198661414,0.784231885,-0.61496908,1.002903647,0.198661414,0.784231885,-0.61496908,1.002903647,w22,ae
1.771105113,-0.677021742,0.126679024,1.192215796,1.771105113,-0.677021742,0.126679024,1.192215796,w22,ah
0.21831696,0.104117542,-1.566213386,-0.558921583,0.21831696,0.104117542,-1.566213386,-0.558921583,w22,eh
-0.705493713,0.856392558,1.432624597,-1.631690428,-0.705493713,0.856392558,1.432624597,-1.631690428,w22,ih
-1.039637999,1.361517268,1.045677761,0.466519225,-1.039637999,1.361517268,1.045677761,0.466519225,w22,iy
0.803069461,-0.779850701,0.465257506,-1.032201956,0.803069461,-0.779850701,0.465257506,-1.032201956,w22,uh
-1.246021235,-1.64938681,-0.889056422,0.561175299,-1.246021235,-1.64938681,-0.889056422,0.561175299,w22,uw
0.864780731,0.589313206,-0.402325424,1.17803469,0.864780731,0.589313206,-0.402325424,1.17803469,w23,ae
1.370837603,-0.607998747,0.006112679,0.518335264,1.370837603,-0.607998747,0.006112679,0.518335264,w23,ah
0.685418801,0.206978297,0.317303615,-0.123039179,0.685418801,0.206978297,0.317303615,-0.123039179,w23,eh
-0.576520487,0.595350073,0.426220443,-1.350813111,-0.576520487,0.595350073,0.426220443,-1.350813111,w23,ih
-1.293968204,1.595457705,1.865478522,0.115185614,-1.293968204,1.595457705,1.865478522,0.115185614,w23,iy
0.294666027,-0.684465729,-0.546251232,-1.479088,0.294666027,-0.684465729,-0.546251232,-1.479088,w23,uh
-1.34521447,-1.694634805,-1.666538602,1.141384722,-1.34521447,-1.694634805,-1.666538602,1.141384722,w23,uw
0.147604069,0.333425744,0.042755827,1.008120171,0.147604069,0.333425744,0.042755827,1.008120171,w24,ae
1.628050849,-0.491414574,-1.043954773,0.309916802,1.628050849,-0.491414574,-1.043954773,0.309916802,w24,ah
1.093445067,0.161096023,-0.138956437,-1.485463291,1.093445067,0.161096023,-0.138956437,-1.485463291,w24,eh
-1.0501185,0.826991452,0.787419812,-0.812195756,-1.0501185,0.826991452,0.787419812,-0.812195756,w24,ih
-1.034697179,1.628408312,1.952516094,1.082927675,-1.034697179,1.628408312,1.952516094,1.082927675,w24,iy
0.17844671,-0.866189891,-0.502380966,-1.011682433,0.17844671,-0.866189891,-0.502380966,-1.011682433,w24,uh
-0.962731016,-1.592317067,-1.097399557,0.908376832,-0.962731016,-1.592317067,-1.097399557,0.908376832,w24,uw
0.543004154,0.152050796,0.525626648,1.589626531,0.543004154,0.152050796,0.525626648,1.589626531,w25,ae
1.568000758,-0.644841931,0.232213149,1.025061953,1.568000758,-0.644841931,0.232213149,1.025061953,w25,ah
0.53766563,0.084269116,0.460944439,0.223744487,0.53766563,0.084269116,0.460944439,0.223744487,w25,eh
-0.476653927,0.610035122,0.594995974,-1.306043402,-0.476653927,0.610035122,0.594995974,-1.306043402,w25,ih
-1.266755476,1.951013229,-2.431006509,-0.504725936,-1.266755476,1.951013229,-2.431006509,-0.504725936,w25,iy
0.473603342,-0.904977028,0.347516217,-1.178561078,0.473603342,-0.904977028,0.347516217,-1.178561078,w25,uh
-1.37886448,-1.247549304,0.269710081,0.150897445,-1.37886448,-1.247549304,0.269710081,0.150897445,w25,uw
1.09110284,0.291667284,0.171131269,0.985332694,1.09110284,0.291667284,0.171131269,0.985332694,w26,ae
1.295850814,-0.819214053,-0.178037912,0.804190724,1.295850814,-0.819214053,-0.178037912,0.804190724,w26,ah
0.104589874,0.454697651,0.063694598,-1.28590893,0.104589874,0.454697651,0.063694598,-1.28590893,w26,eh
-0.788855831,0.852795059,0.031463596,-0.92362499,-0.788855831,0.852795059,0.031463596,-0.92362499,w26,ih
-1.204556263,1.491646613,1.981439175,0.845992717,-1.204556263,1.491646613,1.981439175,0.845992717,w26,iy
0.731242765,-0.633435263,-0.376795753,-1.23017294,0.731242765,-0.633435263,-0.376795753,-1.23017294,w26,uh
-1.229374199,-1.638157292,-1.692894973,0.804190724,-1.229374199,-1.638157292,-1.692894973,0.804190724,w26,uw
0.323179251,0.92831545,0.516414758,1.068781829,0.323179251,0.92831545,0.516414758,1.068781829,w27,ae
1.571107827,-0.216743255,-0.61146753,1.4491957,1.571107827,-0.216743255,-0.61146753,1.4491957,w27,ah
0.409243291,0.021214257,-1.646035816,-0.072459785,0.409243291,0.021214257,-1.646035816,-0.072459785,w27,eh
-1.072287678,0.481026893,1.019498944,-1.308804867,-1.072287678,0.481026893,1.019498944,-1.308804867,w27,ih
-1.084582541,1.402441319,1.157441382,0.371356398,-1.084582541,1.402441319,1.157441382,0.371356398,w27,iy
0.907185235,-0.823266537,0.548871802,-1.372207179,0.907185235,-0.823266537,0.548871802,-1.372207179,w27,uh
-1.053845384,-1.792988127,-0.984723539,-0.135862097,-1.053845384,-1.792988127,-0.984723539,-0.135862097,w27,uw
0.756861424,0.242920662,0.389350216,1.909610415,0.756861424,0.242920662,0.389350216,1.909610415,w28,ae
1.712896907,-0.586701554,0.458920209,0.476212074,1.712896907,-0.586701554,0.458920209,0.476212074,w28,ah
0.286810645,0.184865834,0.436356968,-0.857181732,0.286810645,0.184865834,0.436356968,-0.857181732,w28,eh
-0.70905965,0.456412609,0.494645341,-1.190530184,-0.70905965,0.456412609,0.494645341,-1.190530184,w28,ih
-1.242846128,1.819764692,-2.434815474,0.642886299,-1.242846128,1.819764692,-2.434815474,0.642886299,w28,iy
0.318678494,-0.425646225,0.500286152,-0.290489365,0.318678494,-0.425646225,0.500286152,-0.290489365,w28,uh
-1.123341692,-1.691616017,0.155256588,-0.690507507,-1.123341692,-1.691616017,0.155256588,-0.690507507,w28,uw
0.140686914,0.726176275,0.036304156,1.491838525,0.140686914,0.726176275,0.036304156,1.491838525,w29,ae
1.693842446,-0.803864896,-0.770929426,0.895103115,1.693842446,-0.803864896,-0.770929426,0.895103115,w29,ah
0.209280534,0.297764747,-0.169241432,-1.292926721,0.209280534,0.297764747,-0.169241432,-1.292926721,w29,eh
-0.956811002,0.729673512,-0.38973579,-0.775756033,-0.956811002,0.729673512,-0.38973579,-0.775756033,w29,ih
-1.06950052,1.420377812,2.364575088,0.517170689,-1.06950052,1.420377812,2.364575088,0.517170689,w29,iy
0.993207616,-0.749657723,-0.363575442,-1.153688459,0.993207616,-0.749657723,-0.363575442,-1.153688459,w29,uh
-1.010705989,-1.620469727,-0.707397153,0.318258885,-1.010705989,-1.620469727,-0.707397153,0.318258885,w29,uw
1.184089777,0.413173322,-0.204238555,1.167900101,1.184089777,0.413173322,-0.204238555,1.167900101,w30,ae
1.079449285,-0.559535202,-1.079624661,0.770814067,1.079449285,-0.559535202,-1.079624661,0.770814067,w30,ah
0.545232037,0.156043405,-0.039864745,-0.910962079,0.545232037,0.156043405,-0.039864745,-0.910962079,w30,eh
-0.831616541,0.702195322,0.4953058,-1.214616105,-0.831616541,0.702195322,0.4953058,-1.214616105,w30,ih
-1.398878156,1.66892408,2.142866549,1.074468093,-1.398878156,1.66892408,2.142866549,1.074468093,w30,iy
0.52320246,-0.754874209,-0.4450653,-1.214616105,0.52320246,-0.754874209,-0.4450653,-1.214616105,w30,uh
-1.101478863,-1.625926719,-0.869379089,0.327012028,-1.101478863,-1.625926719,-0.869379089,0.327012028,w30,uw
0.819233011,0.685244579,0.678586415,1.624024208,0.819233011,0.685244579,0.678586415,1.624024208,w31,ae
1.320843768,-0.67356842,0.092957043,0.643319449,1.320843768,-0.67356842,0.092957043,0.643319449,w31,ah
0.23627997,0.34043301,-0.752952049,-0.697644202,0.23627997,0.34043301,-0.752952049,-0.697644202,w31,eh
-0.705934829,0.654594661,0.491510365,-0.437457225,-0.705934829,0.654594661,0.491510365,-0.437457225,w31,ih
-1.309223441,1.364651078,1.646501626,0.663333832,-1.309223441,1.364651078,1.646501626,0.663333832,w31,iy
0.880239725,-0.530535473,-0.492672328,-1.678348962,0.880239725,-0.530535473,-0.492672328,-1.678348962,w31,uh
-1.241438204,-1.840819435,-1.663931072,-0.1172271,-1.241438204,-1.840819435,-1.663931072,-0.1172271,w31,uw
0.993167316,0.550961835,-0.567681139,0.425481472,0.993167316,0.550961835,-0.567681139,0.425481472,w32,ae
0.751352665,-0.416951292,-1.443151895,0.472757191,0.751352665,-0.416951292,-1.443151895,0.472757191,w32,ah
0.993167316,-0.010390479,-0.120632242,-1.843753044,0.993167316,-0.010390479,-0.120632242,-1.843753044,w32,eh
-0.518174252,0.586396034,0.208445418,-0.803687224,-0.518174252,0.586396034,0.208445418,-0.803687224,w32,ih
-1.455206025,1.765049399,2.033895081,1.465547291,-1.455206025,1.765049399,2.033895081,1.465547291,w32,iy
0.562434969,-1.226343001,-0.499382002,-0.283654314,0.562434969,-1.226343001,-0.499382002,-0.283654314,w32,uh
-1.326741991,-1.248722495,0.388506779,0.567308629,-1.326741991,-1.248722495,0.388506779,0.567308629,w32,uw
0.719744927,0.596312445,0.144797397,0.467317333,0.719744927,0.596312445,0.144797397,0.467317333,w33,ae
1.700554359,-0.690061996,-0.656639358,1.062084848,1.700554359,-0.690061996,-0.656639358,1.062084848,w33,ah
0.506927786,0.312265297,0.90851948,-1.344020098,0.506927786,0.312265297,0.90851948,-1.344020098,w33,eh
-0.853251332,0.666508004,1.139521839,-0.451868826,-0.853251332,0.666508004,1.139521839,-0.451868826,w33,ih
-1.130838907,1.484367896,1.040520828,0.359177785,-1.130838907,1.484367896,1.040520828,0.359177785,w33,iy
0.192328534,-0.629661166,-1.184644749,-1.371054985,0.192328534,-0.629661166,-1.184644749,-1.371054985,w33,uh
-1.135465367,-1.73973048,-1.392075438,1.278363944,-1.135465367,-1.73973048,-1.392075438,1.278363944,w33,uw
0.139166677,0.325944082,-0.66861902,1.463022811,0.139166677,0.325944082,-0.66861902,1.463022811,w34,ae
1.688251492,-0.535173461,-0.62430414,0.726248734,1.688251492,-0.535173461,-0.62430414,0.726248734,w34,ah
0.698114806,0.202423123,-0.47772415,-0.943772509,0.698114806,0.202423123,-0.47772415,-0.943772509,w34,eh
-0.941466373,0.777677874,0.292673001,-1.042009053,-0.941466373,0.777677874,0.292673001,-1.042009053,w34,ih
-1.228925411,1.60879747,2.337975175,0.456098238,-1.228925411,1.60879747,2.337975175,0.456098238,w34,iy
0.591648496,-0.669281931,-0.348188346,-1.312159548,0.591648496,-0.669281931,-0.348188346,-1.312159548,w34,uh
-0.946789688,-1.710387156,-0.51181252,0.652571326,-0.946789688,-1.710387156,-0.51181252,0.652571326,w34,uw
0.483347555,0.348481565,-1.037962419,1.300226817,0.483347555,0.348481565,-1.037962419,1.300226817,w35,ae
1.859029058,-0.819302404,-0.442829193,0.954596904,1.859029058,-0.819302404,-0.442829193,0.954596904,w35,ah
0.270887091,0.210077539,-0.095972405,-0.715947678,0.270887091,0.210077539,-0.095972405,-0.715947678,w35,eh
-0.648004414,0.677191127,-0.603478653,-1.618425785,-0.648004414,0.677191127,-0.603478653,-1.618425785,w35,ih
-1.237582201,1.797398712,2.164073405,0.301740401,-1.237582201,1.797398712,2.164073405,0.301740401,w35,iy
0.350559765,-0.998795125,0.5867878,-0.869560973,0.350559765,-0.998795125,0.5867878,-0.869560973,w35,uh
-1.078236853,-1.215051415,-0.570618536,0.647370314,-1.078236853,-1.215051415,-0.570618536,0.647370314,w35,uw
0.822493354,0.512768139,-0.030636484,0.733185648,0.822493354,0.512768139,-0.030636484,0.733185648,w36,ae
1.398798221,-0.726336916,-0.473844287,1.769515361,1.398798221,-0.726336916,-0.473844287,1.769515361,w36,ah
0.514757745,0.117107443,0.174287554,-0.377167617,0.514757745,0.117107443,0.174287554,-0.377167617,w36,eh
-0.917611633,0.735475358,1.003515057,-0.747285372,-0.917611633,0.735475358,1.003515057,-0.747285372,w36,ih
-1.219752049,1.668950294,1.575396093,-1.462846364,-1.219752049,1.668950294,1.575396093,-1.462846364,w36,iy
0.593090446,-0.832952073,-0.52150104,-0.451191168,0.593090446,-0.832952073,-0.52150104,-0.451191168,w36,uh
-1.191776084,-1.475012245,-1.727216892,0.535789512,-1.191776084,-1.475012245,-1.727216892,0.535789512,w36,uw
1.286729049,0.253443216,-0.585223039,0.763744537,1.286729049,0.253443216,-0.585223039,0.763744537,w37,ae
0.928314902,-1.091591389,0.438917279,1.184233103,0.928314902,-1.091591389,0.438917279,1.184233103,w37,ah
0.164736937,0.488497807,0.046551833,-1.09841911,0.164736937,0.488497807,0.046551833,-1.09841911,w37,eh
-0.59364662,0.609756127,-0.239409425,-0.497721159,-0.59364662,0.609756127,-0.239409425,-0.497721159,w37,ih
-1.440335112,1.702946527,1.536210478,0.493430459,-1.440335112,1.702946527,1.536210478,0.493430459,w37,iy
0.819232336,-0.589768492,0.691627228,-1.639047265,0.819232336,-0.589768492,0.691627228,-1.639047265,w37,uh
-1.165031492,-1.373283796,-1.888674354,0.793779435,-1.165031492,-1.373283796,-1.888674354,0.793779435,w37,uw
0.431651429,0.212733934,0.385144279,0.610505751,0.431651429,0.212733934,0.385144279,0.610505751,w38,ae
1.635311881,-0.59029982,0.170375774,1.77601673,1.635311881,-0.59029982,0.170375774,1.77601673,w38,ah
0.586762312,0.188660117,0.517236413,-0.111001046,0.586762312,0.188660117,0.517236413,-0.111001046,w38,eh
-1.063617483,0.960741821,0.700644915,-0.915758626,-1.063617483,0.960741821,0.700644915,-0.915758626,w38,ih
-1.156684013,1.574624155,-2.418249926,0.111001046,-1.156684013,1.574624155,-2.418249926,0.111001046,w38,iy
0.568149006,-0.717547138,0.387044885,-1.609515161,0.568149006,-0.717547138,0.387044885,-1.609515161,w38,uh
-1.00157313,-1.628913069,0.257803661,0.138751307,-1.00157313,-1.628913069,0.257803661,0.138751307,w38,uw
0.466218814,0.462264801,0.269469299,1.482887735,0.466218814,0.462264801,0.269469299,1.482887735,w39,ae
1.813704897,-0.708581082,0.352933241,0.932267338,1.813704897,-0.708581082,0.352933241,0.932267338,w39,ah
0.329764527,0.374535715,0.51360133,-0.678807156,0.329764527,0.374535715,0.51360133,-0.678807156,w39,eh
-0.761869769,0.936339288,0.615844659,-0.923527332,-0.761869769,0.936339288,0.615844659,-0.923527332,w39,ih
-1.131433463,1.388481502,-2.433719129,0.932267338,-1.131433463,1.388481502,-2.433719129,0.932267338,w39,iy
0.437790837,-0.819929538,0.294508482,-1.209034204,0.437790837,-0.819929538,0.294508482,-1.209034204,w39,uh
-1.154175844,-1.633110685,0.387362117,-0.53605372,-1.154175844,-1.633110685,0.387362117,-0.53605372,w39,uw
0.888185966,0.314899754,-1.217738908,1.143138762,0.888185966,0.314899754,-1.217738908,1.143138762,w40,ae
1.38609422,-1.019080757,1.129214099,1.012494332,1.38609422,-1.019080757,1.129214099,1.012494332,w40,ah
0.704746082,0.33770284,-0.012546823,-0.947172117,0.704746082,0.33770284,-0.012546823,-0.947172117,w40,eh
-0.389341793,0.687350154,-0.310185354,-1.273783192,-0.389341793,0.687350154,-0.310185354,-1.273783192,w40,ih
-1.51618679,1.540565609,1.631784077,0.163305537,-1.51618679,1.540565609,1.631784077,0.163305537,w40,iy
0.082360764,-0.165865302,-0.002788183,-1.077816547,0.082360764,-0.165865302,-0.002788183,-1.077816547,w40,uh
-1.155858448,-1.695572298,-1.217738908,0.979833225,-1.155858448,-1.695572298,-1.217738908,0.979833225,w40,uw
0.128113372,0.741246764,-0.002371975,1.396996613,0.128113372,0.741246764,-0.002371975,1.396996613,w41,ae
1.442165111,-0.674277148,-0.608411663,1.324738167,1.442165111,-0.674277148,-0.608411663,1.324738167,w41,ah
0.875441375,0.041883278,-0.63746836,-0.96344594,0.875441375,0.041883278,-0.63746836,-0.96344594,w41,eh
-0.849640766,0.654208077,0.338006479,-1.035704385,-0.849640766,0.654208077,0.338006479,-1.035704385,w41,ih
-1.204621567,1.570404784,2.210087979,0.48172297,-1.204621567,1.570404784,2.210087979,0.48172297,w41,iy
0.775797641,-0.732302939,-0.21407077,-1.011618237,0.775797641,-0.732302939,-0.21407077,-1.011618237,w41,uh
-1.167255167,-1.601162816,-1.08577169,-0.192689188,-1.167255167,-1.601162816,-1.08577169,-0.192689188,w41,uw
0.219863287,0.446696597,-0.346940174,0.763933691,0.219863287,0.446696597,-0.346940174,0.763933691,w42,ae
1.633780845,-0.524371112,-0.412577504,0.144745331,1.633780845,-0.524371112,-0.412577504,0.144745331,w42,ah
0.01966257,0.101385683,0.098846694,-0.108558998,0.01966257,0.101385683,0.098846694,-0.108558998,w42,eh
-0.92503456,0.513469425,0.087907139,-1.234356017,-0.92503456,0.513469425,0.087907139,-1.234356017,w42,ih
-1.156516638,1.764983014,2.251204146,1.664571306,-1.156516638,1.764983014,2.251204146,1.664571306,w42,iy
1.12076651,-0.657916769,-0.511033499,-1.431370495,1.12076651,-0.657916769,-0.511033499,-1.431370495,w42,uh
-0.912522015,-1.644246838,-1.167406801,0.201035182,-0.912522015,-1.644246838,-1.167406801,0.201035182,w42,uw
0.53497803,0.435888427,-0.282423026,0.876928281,0.53497803,0.435888427,-0.282423026,0.876928281,w44,ae
1.819250023,-0.457882797,-0.602502455,0.603638988,1.819250023,-0.457882797,-0.602502455,0.603638988,w44,ah
0.364499447,0.363906852,-0.087864941,-1.183252544,0.364499447,0.363906852,-0.087864941,-1.183252544,w44,eh
-0.925455166,0.697821381,0.100417076,-0.952007758,-0.925455166,0.697821381,0.100417076,-0.952007758,w44,ih
-1.107298988,1.577596187,2.319006846,1.192262081,-1.107298988,1.577596187,2.319006846,1.192262081,w44,iy
0.347451589,-1.125711855,-0.483257178,-1.267341557,0.347451589,-1.125711855,-0.483257178,-1.267341557,w44,uh
-1.033424935,-1.491618195,-0.963376322,0.729772508,-1.033424935,-1.491618195,-0.963376322,0.729772508,w44,uw
0.542237465,0.424811546,-1.302658202,0.950185535,0.542237465,0.424811546,-1.302658202,0.950185535,w45,ae
1.479175133,-0.763854908,0.279141043,0.291330471,1.479175133,-0.763854908,0.279141043,0.291330471,w45,ah
0.563531503,0.551736947,0.279141043,-1.747982824,0.563531503,0.551736947,0.279141043,-1.747982824,w45,eh
-0.804610432,0.813646505,0.124062686,-0.493020797,-0.804610432,0.813646505,0.124062686,-0.493020797,w45,ih
-1.230491191,1.397906288,1.662439991,0.73056718,-1.230491191,1.397906288,1.662439991,0.73056718,w45,iy
0.69661924,-0.77795773,0.434219401,-0.900883456,0.69661924,-0.77795773,0.434219401,-0.900883456,w45,uh
-1.246461719,-1.646288649,-1.476345963,1.16980389,-1.246461719,-1.646288649,-1.476345963,1.16980389,w45,uw
0.666089025,0.657000034,-0.038461482,1.418747213,0.666089025,0.657000034,-0.038461482,1.418747213,w46,ae
1.555431703,-0.722015662,-1.330126253,0.805464055,1.555431703,-0.722015662,-1.330126253,0.805464055,w46,ah
0.337083641,0.220710949,0.237179139,-0.183702328,0.337083641,0.220710949,0.237179139,-0.183702328,w46,eh
-0.516274073,0.633046907,-0.205127904,-0.816768814,-0.516274073,0.633046907,-0.205127904,-0.816768814,w46,ih
-1.251395478,1.61683602,2.173073734,0.449364157,-1.251395478,1.61683602,2.173073734,0.449364157,w46,iy
0.573556261,-0.990632863,-0.24679451,-1.845501853,0.573556261,-0.990632863,-0.24679451,-1.845501853,w46,uh
-1.364491078,-1.414945385,-0.589742724,0.17239757,-1.364491078,-1.414945385,-0.589742724,0.17239757,w46,uw
0.963621629,0.337613588,-0.483047466,1.133992562,0.963621629,0.337613588,-0.483047466,1.133992562,w47,ae
1.548540724,-0.54018174,-0.754972788,0.630315663,1.548540724,-0.54018174,-0.754972788,0.630315663,w47,ah
0.448463526,0.100319466,-0.784529889,-0.538214744,0.448463526,0.100319466,-0.784529889,-0.538214744,w47,eh
-0.710642203,0.522818756,-0.287970605,-1.263509479,-0.710642203,0.522818756,-0.287970605,-1.263509479,w47,ih
-1.32239245,1.813467271,2.324877054,1.315316246,-1.32239245,1.813467271,2.324877054,1.315316246,w47,iy
0.164053324,-0.603846017,-0.222944984,-1.303803631,0.164053324,-0.603846017,-0.222944984,-1.303803631,w47,uh
-1.09164455,-1.630191323,0.208588679,0.025903383,-1.09164455,-1.630191323,0.208588679,0.025903383,w47,uw
0.82496702,0.179482669,-0.347068084,0.93499092,0.82496702,0.179482669,-0.347068084,0.93499092,w48,ae
1.325337642,-0.650399571,-0.438499998,1.697507787,1.325337642,-0.650399571,-0.438499998,1.697507787,w48,ah
0.398421572,0.053424607,0.580312764,-0.462956669,0.398421572,0.053424607,0.580312764,-0.462956669,w48,eh
-0.692550439,0.77195556,0.410510637,-1.204292512,-0.692550439,0.77195556,0.410510637,-1.204292512,w48,ih
-1.176515466,1.841348118,1.31176808,0.278379174,-1.176515466,1.841348118,1.31176808,0.278379174,w48,iy
0.734736252,-0.828981826,0.528065955,-1.225473536,0.734736252,-0.828981826,0.528065955,-1.225473536,w48,uh
-1.414396581,-1.366829556,-2.045089353,-0.018155163,-1.414396581,-1.366829556,-2.045089353,-0.018155163,w48,uw
0.59928584,0.542393698,-0.225411017,1.256602643,0.59928584,0.542393698,-0.225411017,1.256602643,w49,ae
1.635088526,-1.822936732,0.844838075,1.411310003,1.635088526,-1.822936732,0.844838075,1.411310003,w49,ah
0.128466437,0.3800671,-1.274508941,-0.909300405,0.128466437,0.3800671,-1.274508941,-0.909300405,w49,eh
-0.930877219,0.890236408,0.180691405,-1.019805662,-0.930877219,0.890236408,0.180691405,-1.019805662,w49,ih
-1.090955816,1.191700091,1.754338291,0.615672149,-1.090955816,1.191700091,1.754338291,0.615672149,w49,iy
0.787613601,-0.185967856,-0.056201674,-1.041906714,0.787613601,-0.185967856,-0.056201674,-1.041906714,w49,uh
-1.128621368,-0.995492709,-1.223746138,-0.312572014,-1.128621368,-0.995492709,-1.223746138,-0.312572014,w49,uw
0.636143198,0.427634774,0.079511936,1.326155135,0.636143198,0.427634774,0.079511936,1.326155135,w50,ae
1.338959852,-0.744780181,-0.514806097,1.326155135,1.338959852,-0.744780181,-0.514806097,1.326155135,w50,ah
0.69105075,0.112535467,0.126680034,-0.766146619,0.69105075,0.112535467,0.126680034,-0.766146619,w50,eh
-0.659675006,0.468556762,0.192715371,-1.367382755,-0.659675006,0.468556762,0.192715371,-1.367382755,w50,ih
-1.450343741,1.884457545,1.985103092,0.29202898,-1.450343741,1.884457545,1.985103092,0.29202898,w50,iy
0.625161688,-0.78160997,-0.23179751,-0.958542183,0.625161688,-0.78160997,-0.23179751,-0.958542183,w50,uh
-1.181296741,-1.366794398,-1.637406827,0.147732308,-1.181296741,-1.366794398,-1.637406827,0.147732308,w50,uw